,predicted_eta_seconds
10874,3383.155
10875,4104.462
10876,3460.0503
10877,3299.6956
10878,3429.629
10879,4498.974
10880,2968.8066
10881,3401.1108
10882,4829.228
10883,3352.0532
10884,3439.3572
10885,3208.0505
10886,2728.5356
10887,3940.8567
10888,3107.6436
10889,3200.2112
10890,3401.7917
10891,4304.211
10892,4418.586
10893,3039.4175
10894,2776.2888
10895,3008.7856
10896,2675.1816
10897,4014.7869
10898,3852.7812
10899,3335.327
10900,4007.371
10901,2602.2285
10902,3443.051
10903,3693.3113
10904,4231.6235
10905,3756.282
10906,5141.2427
10907,3450.6572
10908,3488.8909
10909,3273.0989
10910,3202.0525
10911,3880.887
10912,3196.8193
10913,4247.164
10914,4172.075
10915,4892.199
10916,3804.2708
10917,3426.9983
10918,3212.0205
10919,5475.807
10920,2997.3657
10921,2709.272
10922,3018.1694
10923,2904.195
10924,3241.5295
10925,2308.5725
10926,3322.6218
10927,3747.3904
10928,3865.3523
10929,2613.253
10930,2585.824
10931,3122.5908
10932,3877.094
10933,3799.9475
10934,3056.0728
10935,3232.0383
10936,3158.7307
10937,3857.4238
10938,3777.9966
10939,3879.007
10940,3557.6838
10941,2706.9614
10942,3252.8882
10943,3028.1042
10944,3401.8792
10945,3740.5872
10946,2842.8167
10947,2931.0132
10948,3157.01
10949,3049.9397
10950,2601.4192
10951,4902.278
10952,3098.7986
10953,3021.264
10954,3003.5618
10955,2842.9172
10956,3116.7292
10957,3061.0989
10958,3017.597
10959,3269.675
10960,4265.0107
10961,5139.926
10962,3107.8281
10963,3497.0718
10964,4311.2334
10965,3621.4116
10966,3648.568
10967,3211.225
10968,4513.3926
10969,4888.132
10970,4824.6553
10971,3537.7456
10972,5066.1323
10973,2556.4348
10974,3611.2148
10975,4472.8325
10976,3568.6633
10977,3160.9338
10978,3933.639
10979,2955.2366
10980,5388.4243
10981,3134.5784
10982,2948.7908
10983,3578.505
10984,2659.6882
10985,2840.4458
10986,3279.9614
10987,2935.1477
10988,3096.4863
10989,4272.0405
10990,2559.8787
10991,3952.7212
10992,3251.0913
10993,3962.909
10994,2930.5208
10995,2934.4224
10996,3375.064
10997,3205.4895
10998,3442.8472
10999,3919.141
11000,2908.569
11001,3587.4243
11002,3302.7776
11003,2773.5015
11004,2997.2737
11005,2479.319
11006,3866.106
11007,4090.4329
11008,3282.4937
11009,3304.5374
11010,3184.5168
11011,3125.2634
11012,5219.085
11013,2388.8289
11014,5173.2046
11015,4027.58
11016,4593.3926
11017,3625.3044
11018,3385.6455
11019,4532.4746
11020,4071.9436
11021,4170.321
11022,2753.153
11023,3657.6672
11024,4848.761
11025,4521.6997
11026,4861.0684
11027,3655.3967
11028,2574.4624
11029,2900.5403
11030,3377.231
11031,3443.8933
11032,3557.414
11033,2991.7524
11034,3229.4426
11035,4199.2427
11036,3351.6553
11037,2906.879
11038,3403.2085
11039,2826.9695
11040,3506.219
11041,3007.2817
11042,3584.2
11043,2938.152
11044,2368.2163
11045,3302.7275
11046,3821.6711
11047,3939.9917
11048,4486.1025
11049,3950.7156
11050,3647.2793
11051,3043.7573
11052,3126.687
11053,3498.517
11054,2906.5803
11055,2713.8696
11056,3614.8645
11057,3417.1384
11058,3312.2458
11059,4246.41
11060,4736.4736
11061,3813.471
11062,2850.4539
11063,3198.3274
11064,3611.8154
11065,3260.5857
11066,2791.169
11067,5293.7393
11068,4182.6997
11069,3584.3901
11070,3155.0674
11071,3910.0122
11072,3087.2004
11073,3015.9023
11074,5170.741
11075,3468.1191
11076,3650.4949
11077,3353.9038
11078,3563.3174
11079,3400.1497
11080,3279.6423
11081,3302.632
11082,3067.565
11083,4669.265
11084,3658.8208
11085,3515.812
11086,2987.3176
11087,4296.325
11088,2641.973
11089,3412.5823
11090,4418.5054
11091,3386.7656
11092,3367.7822
11093,5066.5874
11094,2910.744
11095,2646.524
11096,3463.182
11097,3276.1284
11098,3465.9534
11099,5630.0054
11100,2661.1736
11101,3083.9993
11102,3265.5178
11103,3998.3499
11104,3510.7036
11105,3453.4014
11106,3128.6416
11107,4325.9775
11108,3226.9165
11109,4352.4624
11110,3558.6548
11111,3191.6926
11112,2278.3906
11113,2987.8416
11114,3297.4602
11115,3195.2058
11116,3466.0828
11117,4579.197
11118,4455.4307
11119,3422.1465
11120,3788.751
11121,3324.473
11122,3824.977
11123,2699.6846
11124,4846.6543
11125,3872.5015
11126,4238.4883
11127,3491.1633
11128,2817.0198
11129,2854.8652
11130,3613.5984
11131,3901.7236
11132,3190.977
11133,4278.205
11134,3391.5518
11135,2864.1877
11136,4044.6924
11137,3486.6077
11138,2584.8557
11139,3123.173
11140,3296.772
11141,2582.5986
11142,2989.791
11143,3085.4736
11144,3469.9932
11145,3963.372
11146,3176.6755
11147,3246.9734
11148,3330.7402
11149,4028.0789
11150,3733.7507
11151,3217.1382
11152,4152.8374
11153,3684.5193
11154,3605.739
11155,3468.059
11156,4065.2244
11157,3981.2522
11158,5385.1816
11159,3594.0784
11160,3491.7808
11161,4110.4644
11162,4897.4404
11163,3337.9153
11164,2925.382
11165,4879.208
11166,3181.5903
11167,3119.918
11168,4766.716
11169,3372.4563
11170,4022.799
11171,3104.558
11172,2696.9473
11173,3398.726
11174,3100.439
11175,2729.5325
11176,3229.8901
11177,4118.6577
11178,2831.35
11179,4043.9778
11180,2995.55
11181,5094.2183
11182,3750.7183
11183,3097.504
11184,2361.152
11185,2650.5625
11186,4992.8037
11187,2880.8523
11188,2704.6614
11189,3522.3499
11190,3747.0742
11191,3039.5667
11192,3498.397
11193,3146.1472
11194,3302.2542
11195,5223.024
11196,4379.746
11197,3646.5986
11198,4011.689
11199,3960.73
11200,3856.5864
11201,3220.0015
11202,4208.421
11203,2965.1128
11204,3815.7131
11205,3047.5237
11206,4720.312
11207,2682.9797
11208,2820.1685
11209,3288.0945
11210,2421.9326
11211,3846.207
11212,3939.9265
11213,2900.2927
11214,4195.191
11215,4599.1465
11216,4664.2783
11217,2766.5771
11218,3647.4583
11219,2512.1792
11220,2672.0015
11221,2917.9517
11222,3549.2048
11223,3564.7983
11224,3854.2505
11225,2607.9453
11226,3512.1145
11227,4181.2925
11228,3970.0437
11229,2838.778
11230,3792.5408
11231,2774.2266
11232,4634.097
11233,3013.1985
11234,2760.6218
11235,3104.9312
11236,3066.7764
11237,3172.7207
11238,3347.8706
11239,4381.2197
11240,4105.4863
11241,2759.004
11242,2969.6064
11243,3134.2202
11244,4786.9
11245,2571.3647
11246,3116.9104
11247,3034.3757
11248,3069.33
11249,4112.9097
11250,4525.8105
11251,2710.3606
11252,4298.5205
11253,2749.4739
11254,3516.1194
11255,2976.9778
11256,3535.2861
11257,3440.0264
11258,4391.388
11259,4441.6626
11260,3319.3716
11261,3316.6855
11262,3628.202
11263,3973.5674
11264,3525.8154
11265,2975.534
11266,2940.4924
11267,3050.6584
11268,4034.355
11269,5109.3384
11270,2602.0825
11271,4722.2207
11272,3674.8633
11273,3661.0771
11274,3600.2532
11275,3662.0828
11276,2954.636
11277,3429.9514
11278,5284.1
11279,3820.8005
11280,3741.155
11281,4549.7363
11282,3215.251
11283,3551.341
11284,4569.361
11285,2833.0996
11286,3188.4622
11287,3480.1267
11288,4188.4346
11289,3716.3352
11290,3564.9092
11291,3865.8145
11292,3361.8857
11293,2840.5232
11294,3341.5903
11295,3136.9312
11296,3223.8936
11297,3570.9028
11298,3421.304
11299,3964.2476
11300,4741.748
11301,3105.4944
11302,5140.997
11303,3166.7087
11304,3762.1062
11305,3618.952
11306,3658.1694
11307,5136.311
11308,4874.181
11309,3392.663
11310,3141.8008
11311,2817.4604
11312,3100.9368
11313,3458.8813
11314,3908.52
11315,2959.7705
11316,4052.8416
11317,4881.687
11318,3810.0493
11319,3078.2544
11320,2923.1934
11321,3545.8806
11322,4251.582
11323,5428.5425
11324,3042.0469
11325,2725.363
11326,3808.4768
11327,3457.969
11328,4318.212
11329,3047.869
11330,3778.0884
11331,4787.6895
11332,3336.133
11333,5061.679
11334,4911.2344
11335,4497.7944
11336,2734.3972
11337,3256.8782
11338,3540.9402
11339,3896.6255
11340,3425.5464
11341,2766.2146
11342,3218.1704
11343,2971.4797
11344,3241.3442
11345,2965.6567
11346,4646.951
11347,2900.5574
11348,4092.1987
11349,3211.4265
11350,4403.892
11351,3660.2112
11352,3511.6711
11353,3058.729
11354,2927.1365
11355,3752.6555
11356,3228.035
11357,4759.5806
11358,4885.3354
11359,3550.0168
11360,3088.3516
11361,2742.0625
11362,2351.287
11363,2666.8142
11364,2589.1184
11365,3270.0583
11366,2402.0593
11367,3311.189
11368,3795.0913
11369,3260.938
11370,2280.067
11371,4344.562
11372,3995.6555
11373,4467.175
11374,3688.6633
11375,3717.5427
11376,4978.234
11377,3493.6064
11378,3100.8267
11379,3825.7932
11380,4234.155
11381,3058.7063
11382,4068.1436
11383,2996.205
11384,3068.029
11385,2993.7588
11386,2722.927
11387,3721.675
11388,2440.6333
11389,3551.6697
11390,4411.024
11391,3911.6829
11392,3188.4175
11393,3446.1406
11394,5087.86
11395,3113.57
11396,2774.5637
11397,2425.0286
11398,3853.6868
11399,3197.678
11400,4663.7983
11401,4812.135
11402,3193.1704
11403,2861.3047
11404,3156.382
11405,3886.7227
11406,3393.5005
11407,3268.028
11408,5522.9414
11409,3993.1943
11410,4674.9937
11411,4368.697
11412,3065.1233
11413,3185.585
11414,3302.211
11415,2242.3213
11416,3884.6455
11417,4048.614
11418,3467.271
11419,3561.23
11420,3449.1797
11421,3319.0125
11422,4222.736
11423,3203.2292
11424,2949.9265
11425,3300.8435
11426,3048.5942
11427,2943.8774
11428,3735.1965
11429,3358.3606
11430,3627.469
11431,3482.9727
11432,3357.3918
11433,2935.9058
11434,4487.241
11435,3392.6003
11436,3403.7676
11437,3130.3984
11438,3253.7166
11439,3126.9673
11440,3719.0981
11441,4663.585
11442,4393.324
11443,3358.9111
11444,2674.7659
11445,4952.7646
11446,3872.8616
11447,3720.2424
11448,2904.215
11449,2688.9534
11450,2975.8252
11451,5239.801
11452,2936.2014
11453,4178.791
11454,3107.2156
11455,4139.1953
11456,3250.4565
11457,3771.3787
11458,4434.7656
11459,4994.0474
11460,3451.1306
11461,4448.035
11462,3671.3743
11463,3062.7202
11464,5077.64
11465,5507.3677
11466,3727.4453
11467,3523.8438
11468,3854.0823
11469,3165.0574
11470,2868.6614
11471,2755.7756
11472,3252.2231
11473,3625.4607
11474,2733.533
11475,3620.8682
11476,3513.099
11477,3310.4033
11478,2978.2002
11479,2866.0857
11480,4105.552
11481,3047.81
11482,2243.1316
11483,4637.9307
11484,3307.5464
11485,4722.9946
11486,3140.1934
11487,3569.5325
11488,2870.2944
11489,3705.7134
11490,3314.7002
11491,2886.4617
11492,3795.326
11493,3649.4429
11494,3023.1445
11495,3113.2485
11496,3635.7778
11497,2575.7803
11498,3532.2554
11499,2979.3535
11500,3618.953
11501,4871.7954
11502,4857.475
11503,3771.6821
11504,3919.8591
11505,3479.3853
11506,3360.9697
11507,3246.663
11508,3660.637
11509,4029.2703
11510,3837.668
11511,3606.3137
11512,3863.2522
11513,3382.4158
11514,3464.975
11515,4337.2686
11516,2451.4973
11517,3011.3215
11518,3693.6387
11519,4442.196
11520,3266.4387
11521,3860.2976
11522,4192.9287
11523,4324.0625
11524,3082.721
11525,2766.9668
11526,2981.1956
11527,5257.2305
11528,4002.565
11529,2110.7725
11530,3761.3054
11531,3713.0076
11532,3670.0286
11533,5787.5474
11534,2930.9177
11535,2723.4946
11536,3924.2617
11537,3145.446
11538,2509.6914
11539,3452.8638
11540,4663.4194
11541,4683.8257
11542,2943.801
11543,3454.1165
11544,3563.9285
11545,3609.1016
11546,4107.4556
11547,3795.5745
11548,3539.4297
11549,3916.353
11550,2828.62
11551,4642.6953
11552,3176.3809
11553,2760.9941
11554,2876.3662
11555,4433.946
11556,2579.7173
11557,2748.6072
11558,5553.957
11559,3374.631
11560,3912.3086
11561,3558.951
11562,3540.678
11563,3120.5784
11564,3027.5942
11565,3421.3276
11566,2976.5635
11567,3592.6958
11568,3809.7166
11569,2745.0017
11570,3142.904
11571,2804.9846
11572,3285.4521
11573,4210.918
11574,4301.6743
11575,4477.977
11576,3215.891
11577,2674.6992
11578,3697.6023
11579,3446.4036
11580,3484.5237
11581,4975.4023
11582,4408.641
11583,3012.6606
11584,3003.2769
11585,3487.1284
11586,3567.5452
11587,3194.416
11588,3285.5225
11589,2885.1023
11590,5723.6235
11591,3284.3381
11592,3757.2502
11593,3534.2788
11594,2545.9985
11595,3048.8877
11596,4662.154
11597,3399.117
11598,3328.129
11599,3453.5708
11600,5133.319
11601,3688.0225
11602,3282.9958
11603,3560.612
11604,3299.4763
11605,2959.0544
11606,3973.83
11607,4110.573
11608,3233.8044
11609,3246.0964
11610,3313.5486
11611,3067.8274
11612,3830.9893
11613,3285.245
11614,2707.4817
11615,3328.7378
11616,2908.7732
11617,3228.2412
11618,3953.519
11619,3244.5845
11620,2979.756
11621,4433.627
11622,3153.236
11623,4737.027
11624,3348.6235
11625,3374.0872
11626,4378.558
11627,3886.976
11628,4520.6543
11629,2796.0095
11630,3622.1494
11631,3472.844
11632,3595.8044
11633,3560.612
11634,4021.3635
11635,4241.3926
11636,3519.115
11637,3589.529
11638,3430.6519
11639,3539.1006
11640,2846.611
11641,2628.0017
11642,3509.8777
11643,2578.5403
11644,4263.015
11645,4390.0186
11646,3828.45
11647,3370.4224
11648,5308.339
11649,5030.4272
11650,4093.6636
11651,4280.2935
11652,2921.638
11653,2834.301
11654,3402.8687
11655,4554.2056
11656,3309.8132
11657,3610.559
11658,3358.9614
11659,3841.499
11660,4119.284
11661,4381.6333
11662,2570.5095
11663,3315.301
11664,4085.7046
11665,4363.0977
11666,3074.059
11667,3389.8145
11668,4018.4722
11669,4284.4126
11670,2832.777
11671,3194.2368
11672,3817.9705
11673,4479.7397
11674,3545.3481
11675,3526.6602
11676,3263.052
11677,3654.0667
11678,3464.702
11679,4232.1997
11680,4247.11
11681,3250.7686
11682,3191.2485
11683,3445.613
11684,3879.395
11685,3856.107
11686,3065.9797
11687,3346.4714
11688,3557.8716
11689,3470.783
11690,3491.4126
11691,3222.0486
11692,3761.1082
11693,2799.8562
11694,3585.4475
11695,4039.5928
11696,3391.377
11697,3831.193
11698,5492.956
11699,4893.1875
11700,2893.5422
11701,4752.835
11702,4021.1594
11703,3474.0696
11704,3537.641
11705,4382.6333
11706,3347.1438
11707,3600.514
11708,3030.0872
11709,3858.115
11710,4033.0417
11711,5351.9463
11712,3299.8518
11713,3334.9883
11714,3890.3298
11715,4326.958
11716,3074.77
11717,3446.3013
11718,2721.6047
11719,2691.994
11720,2991.6084
11721,2968.6045
11722,2891.5723
11723,4959.348
11724,3336.553
11725,3277.269
11726,3409.9329
11727,3181.4531
11728,3479.3855
11729,4955.436
11730,2850.149
11731,3799.3723
11732,4290.967
11733,3942.021
11734,5087.942
11735,3779.1914
11736,5018.901
11737,3381.5586
11738,2770.365
11739,3123.7598
11740,3504.3638
11741,5893.276
11742,4983.191
11743,3252.709
11744,3604.1936
11745,2878.1418
11746,4027.564
11747,3307.0908
11748,4261.161
11749,4234.089
11750,3801.8267
11751,4059.2205
11752,4453.8364
11753,3058.6897
11754,3645.5435
11755,2508.8865
11756,3877.15
11757,3383.5713
11758,3853.703
11759,3135.8423
11760,3769.0747
11761,2821.7664
11762,4057.8018
11763,3139.6995
11764,4299.4385
11765,4207.6787
11766,4190.169
11767,4030.1987
11768,3093.3271
11769,5290.323
11770,3601.3604
11771,3551.0608
11772,4131.781
11773,2249.2227
11774,2616.6624
11775,3529.1926
11776,2977.388
11777,3214.0623
11778,3950.28
11779,3637.563
11780,3433.0295
11781,3284.2104
11782,4225.23
11783,2926.0046
11784,3605.1702
11785,2433.479
11786,3544.4883
11787,3292.1511
11788,2721.1448
11789,3267.3523
11790,3665.3115
11791,2714.6023
11792,2984.783
11793,2778.0723
11794,3297.5857
11795,3503.9429
11796,3090.7678
11797,3451.1147
11798,3138.214
11799,3227.807
11800,3585.6606
11801,3417.7524
11802,4271.5625
11803,3142.2017
11804,2727.5562
11805,3661.1714
11806,3097.8096
11807,3595.8267
11808,3415.5916
11809,3547.3135
11810,2269.1577
11811,3510.0427
11812,3132.13
11813,2673.4705
11814,3173.2937
11815,3041.2517
11816,3551.999
11817,3587.9368
11818,3152.3472
11819,3677.2646
11820,3433.7947
11821,3789.8984
11822,3257.2349
11823,2914.9946
11824,2885.058
11825,4533.483
11826,5566.7144
11827,5339.286
11828,3565.5388
11829,4138.058
11830,5000.9624
11831,3044.3809
11832,4623.693
11833,3520.101
11834,3225.8938
11835,3064.4978
11836,3144.4866
11837,4323.7163
11838,4539.724
11839,4157.8906
11840,3085.4631
11841,2882.495
11842,4672.5728
11843,3159.8325
11844,3212.3074
11845,5199.1733
11846,3324.7563
11847,3941.2046
11848,3159.9639
11849,3104.0002
11850,3628.9482
11851,2882.4846
11852,3590.6135
11853,3382.6848
11854,4863.9526
11855,3949.5486
11856,3056.7322
11857,3619.6724
11858,3433.1565
11859,3635.125
11860,2929.6843
11861,4401.4453
11862,2882.6365
11863,4275.1475
11864,3709.88
11865,2463.8232
11866,4140.073
11867,3614.2893
11868,3533.5925
11869,3274.4229
11870,4088.79
11871,4521.999
11872,5030.8926
11873,3746.916
11874,2979.9038
11875,2953.146
11876,3826.6135
11877,2415.2366
11878,3252.5842
11879,3318.6265
11880,3601.246
11881,2725.8113
11882,3249.1936
11883,3714.247
11884,3012.4119
11885,3357.797
11886,2630.5134
11887,3144.7668
11888,3709.3613
11889,2631.6606
11890,3180.8372
11891,3563.3381
11892,3077.4658
11893,4110.8633
11894,2691.8762
11895,3362.5483
11896,3134.4163
11897,4641.3247
11898,4074.3022
11899,2847.253
11900,3282.5283
11901,3785.2583
11902,2676.847
11903,3013.884
11904,3687.1873
11905,3452.1147
11906,2924.3901
11907,4688.598
11908,3892.9182
11909,3902.655
11910,4514.957
11911,2624.2048
11912,3199.953
11913,4024.0068
11914,4973.0137
11915,3498.763
11916,3032.2224
11917,2764.0964
11918,3654.0146
11919,4037.9128
11920,3955.4685
11921,3540.1372
11922,3757.6418
11923,4120.082
11924,3718.5256
11925,2890.2627
11926,4663.774
11927,4080.8389
11928,3736.7046
11929,3557.2725
11930,3979.2483
11931,2571.6526
11932,3382.7131
11933,3471.8738
11934,3038.6223
11935,3259.6885
11936,3329.9324
11937,3113.0703
11938,3151.2031
11939,3738.2832
11940,3965.4592
11941,3886.5408
11942,3275.946
11943,2798.594
11944,3890.766
11945,4872.996
11946,3980.0134
11947,3938.931
11948,3128.9019
11949,4979.6133
11950,4740.4893
11951,3777.8518
11952,4219.832
11953,4108.7314
11954,3050.0396
11955,4389.3857
11956,3852.805
11957,2961.1895
11958,3486.939
11959,2824.3977
11960,4024.074
11961,2802.4495
11962,3307.2583
11963,2897.784
11964,3782.4187
11965,2970.719
11966,3749.6497
11967,3236.768
11968,3371.546
11969,3649.3096
11970,4192.358
11971,2537.1106
11972,4496.3564
11973,2428.8591
11974,2629.3052
11975,3094.1443
11976,3655.3716
11977,3693.6338
11978,3951.149
11979,2742.317
11980,4141.142
11981,2378.1267
11982,2993.2583
11983,3331.4275
11984,2804.9988
11985,2628.02
11986,3483.7588
11987,3463.0828
11988,2752.7144
11989,4938.994
11990,3462.7725
11991,3185.6084
11992,3295.8792
11993,3222.3672
11994,4510.8228
11995,3692.0918
11996,3471.9485
11997,3011.6758
11998,3352.5178
11999,2777.0222
12000,3925.1165
12001,4773.65
12002,3422.2778
12003,3667.2432
12004,3045.5325
12005,4077.6187
12006,3675.193
12007,2705.0603
12008,3046.0896
